module,folder,key,title,componentType,typeLabel,slotId,slotLabel,kind,valueKind,allowedFieldTypes,required,value,srcTitle,srcYardTag,notes
thrusters,heat-exchangers,1001,Seawater Exchanger,HeatExchanger,Heat exchanger,custom.exchangeCircuit,Custom › exchangeCircuit,custom,customSource,,true,@instance:seawater,,,
thrusters,manual-valves,1084-01,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1084-01,,1084-01,
thrusters,manual-valves,1087-08,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1087-08,,1087-08,
thrusters,manual-valves,1212-01,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1212-01,,1212-01,
thrusters,manual-valves,1212-02,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1212-02,,1212-02,
thrusters,manual-valves,1212-03,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1212-03,,1212-03,
thrusters,manual-valves,1212-04,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1212-04,,1212-04,
thrusters,manual-valves,1212-05,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1212-05,,1212-05,
thrusters,manual-valves,1212-06,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1212-06,,1212-06,
thrusters,manual-valves,1212-07,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1212-07,,1212-07,
thrusters,manual-valves,1087-03,,ManualValve,Manual valve,source,Source,source,,,true,thrusters-manual-valve-1087-03,,1087-03,
thrusters,mix-valves,1074,Mix Recovery,MixValve,Mix valve,source,Source,source,,sensor:valve,true,thrustersMixRecovery,,,
thrusters,mix-valves,1074,Mix Recovery,MixValve,Mix valve,controls.valve,controls › valve,controls,,control:valve,true,thrustersMixRecovery,,,
thrusters,mix-valves,1074,Mix Recovery,MixValve,Mix valve,controllerState.controller,Controller › controller,controllerState,,pidController,false,thrustersWarmupMixController,,,
thrusters,mix-valves,1091-01,Switch Aft,ThreeWaySwitchValve,Three-way switch valve,source,Source,source,,sensor:valve,true,thrustersSwitchAft,,,
thrusters,mix-valves,1091-01,Switch Aft,ThreeWaySwitchValve,Three-way switch valve,controls.valve,controls › valve,controls,,control:valve,true,thrustersSwitchAft,,,
thrusters,mix-valves,1091-02,Switch Fwd,ThreeWaySwitchValve,Three-way switch valve,source,Source,source,,sensor:valve,true,thrustersSwitchFwd,,,
thrusters,mix-valves,1091-02,Switch Fwd,ThreeWaySwitchValve,Three-way switch valve,controls.valve,controls › valve,controls,,control:valve,true,thrustersSwitchFwd,,,
thrusters,mix-valves,1214-01,Mix Exchanger,MixValve,Mix valve,source,Source,source,,sensor:valve,true,thrustersMixExchanger,,,
thrusters,mix-valves,1214-01,Mix Exchanger,MixValve,Mix valve,controls.valve,controls › valve,controls,,control:valve,true,thrustersMixExchanger,,,
thrusters,mix-valves,1214-01,Mix Exchanger,MixValve,Mix valve,controllerState.controller,Controller › controller,controllerState,,pidController,false,thrustersHeatDumpController,,,
thrusters,pressure-sensors,1095-01,,PressureGauge,Pressure gauge,source,Source,source,,,true,manual-pressure-sensor-1095-01,,1095-01,
thrusters,pressure-sensors,1097-01,Pressure Discharge,PressureSensor,Pressure sensor,source,Source,source,,sensor:pressure,true,thrustersPressureDischarge,,,
thrusters,pressure-sensors,1097-01,Pressure Discharge,PressureSensor,Pressure sensor,custom.controller,Custom › controller,custom,,,false,,,,
thrusters,pressure-sensors,1097-01,Pressure Discharge,PressureSensor,Pressure sensor,controls.pump,controls › pump,controls,,control:pump,false,thrustersPump1,,,
thrusters,pressure-sensors,1097-01,Pressure Discharge,PressureSensor,Pressure sensor,parameters.flow,parameters › flow,parameters,,parameter:flowcontrol;parameter:flow,false,thrustersMinimumFlow,,,
thrusters,pressure-sensors,1097-01,Pressure Discharge,PressureSensor,Pressure sensor,sensors.flow,sensors › flow,sensors,,sensor:flow,false,thrustersFlowAft,,,
thrusters,pressure-sensors,1097-02,Pressure System,PressureSensor,Pressure sensor,source,Source,source,,sensor:pressure,true,thrustersPressureSystem,,,
thrusters,pressure-sensors,1097-02,Pressure System,PressureSensor,Pressure sensor,custom.controller,Custom › controller,custom,,,false,,,,
thrusters,pressure-sensors,1097-02,Pressure System,PressureSensor,Pressure sensor,controls.pump,controls › pump,controls,,control:pump,false,thrustersPump2,,,
thrusters,pressure-sensors,1097-02,Pressure System,PressureSensor,Pressure sensor,parameters.flow,parameters › flow,parameters,,parameter:flowcontrol;parameter:flow,false,thrustersMaximumFlow,,,
thrusters,pressure-sensors,1097-02,Pressure System,PressureSensor,Pressure sensor,sensors.flow,sensors › flow,sensors,,sensor:flow,false,thrustersFlowFwd,,,
thrusters,pumps,1194,Pump1,Pump,Pump,source,Source,source,,sensor:pump,true,thrustersPump1,,,
thrusters,pumps,1194,Pump1,Pump,Pump,controls.pump,controls › pump,controls,,control:pump,true,thrustersPump1,,,
thrusters,pumps,1194,Pump1,Pump,Pump,custom.flowController,Custom › flowController,custom,controllerRef,,true,@controller:pumpController,,,
thrusters,pumps,1194,Pump1,Pump,Pump,custom.temperatureController,Custom › temperatureController,custom,,,false,,,,
thrusters,pumps,1194,Pump1,Pump,Pump,parameters.flow,parameters › flow,parameters,,parameter:flow,false,thrustersMinimumFlow,,,
thrusters,pumps,1194,Pump1,Pump,Pump,parameters.temperature,parameters › temperature,parameters,,parameter:temperature,false,thrusters:recoveryTemperature,,,
thrusters,pumps,1195,Pump2,Pump,Pump,source,Source,source,,sensor:pump,true,thrustersPump2,,,
thrusters,pumps,1195,Pump2,Pump,Pump,controls.pump,controls › pump,controls,,control:pump,true,thrustersPump2,,,
thrusters,pumps,1195,Pump2,Pump,Pump,custom.flowController,Custom › flowController,custom,controllerRef,,true,@controller:pumpController,,,
thrusters,pumps,1195,Pump2,Pump,Pump,custom.temperatureController,Custom › temperatureController,custom,,,false,,,,
thrusters,pumps,1195,Pump2,Pump,Pump,parameters.flow,parameters › flow,parameters,,parameter:flow,false,thrustersMaximumFlow,,,
thrusters,pumps,1195,Pump2,Pump,Pump,parameters.temperature,parameters › temperature,parameters,,parameter:temperature,false,thrusters:maximumSupplyTemperature,,,
thrusters,switch-valves,1066-03,Switch Recovery,SwitchValve,Switch valve,source,Source,source,,sensor:valve,true,thrustersSwitchRecovery,,,
thrusters,switch-valves,1066-03,Switch Recovery,SwitchValve,Switch valve,controls.valve,controls › valve,controls,,control:valve,true,thrustersSwitchRecovery,,,
thrusters,switch-valves,1066-03,Switch Recovery,SwitchValve,Switch valve,custom.tankController,Custom › tankController,custom,,,false,,,,
thrusters,switch-valves,1091-01,Switch Aft,SwitchValve,Switch valve,source,Source,source,,sensor:valve,true,thrustersSwitchAft,,,
thrusters,switch-valves,1091-01,Switch Aft,SwitchValve,Switch valve,controls.valve,controls › valve,controls,,control:valve,true,thrustersSwitchAft,,,
thrusters,switch-valves,1091-01,Switch Aft,SwitchValve,Switch valve,custom.tankController,Custom › tankController,custom,,,false,,,,
thrusters,switch-valves,1091-02,Switch Fwd,SwitchValve,Switch valve,source,Source,source,,sensor:valve,true,thrustersSwitchFwd,,,
thrusters,switch-valves,1091-02,Switch Fwd,SwitchValve,Switch valve,controls.valve,controls › valve,controls,,control:valve,true,thrustersSwitchFwd,,,
thrusters,switch-valves,1091-02,Switch Fwd,SwitchValve,Switch valve,custom.tankController,Custom › tankController,custom,,,false,,,,
thrusters,temperature-sensors,1038-01,Temperature Aft,TemperatureSensor,Temperature sensor,source,Source,source,,sensor:temperature,true,thrustersTemperatureAft,,,
thrusters,temperature-sensors,1038-01,Temperature Aft,TemperatureSensor,Temperature sensor,custom.controller,Custom › controller,custom,,,false,,,,
thrusters,temperature-sensors,1038-01,Temperature Aft,TemperatureSensor,Temperature sensor,controllerState.controller,Controller › controller,controllerState,,pidController,false,,,,
thrusters,temperature-sensors,1038-01,Temperature Aft,TemperatureSensor,Temperature sensor,controls.pump,controls › pump,controls,,control:pump,false,thrustersPump1,,,
thrusters,temperature-sensors,1038-01,Temperature Aft,TemperatureSensor,Temperature sensor,parameters.temperature,parameters › temperature,parameters,,parameter:temperature,false,thrusters:warmupTemperature,,,
thrusters,temperature-sensors,1038-01,Temperature Aft,TemperatureSensor,Temperature sensor,sensors.measurement,sensors › measurement,sensors,,sensor:flow;sensor:temperature,false,thrustersTemperatureAft,,,
thrusters,temperature-sensors,1038-01,Temperature Aft,TemperatureSensor,Temperature sensor,sensors.actuator,sensors › actuator,sensors,,sensor:valve,false,,,,
thrusters,temperature-sensors,1038-02,Temperature Fwd,TemperatureSensor,Temperature sensor,source,Source,source,,sensor:temperature,true,thrustersTemperatureFwd,,,
thrusters,temperature-sensors,1038-02,Temperature Fwd,TemperatureSensor,Temperature sensor,custom.controller,Custom › controller,custom,,,false,,,,
thrusters,temperature-sensors,1038-02,Temperature Fwd,TemperatureSensor,Temperature sensor,controllerState.controller,Controller › controller,controllerState,controllerRef,pidController,false,@controller:fwdRecoveryTemperatureController,,,
thrusters,temperature-sensors,1038-02,Temperature Fwd,TemperatureSensor,Temperature sensor,controls.pump,controls › pump,controls,,control:pump,false,thrustersPump2,,,
thrusters,temperature-sensors,1038-02,Temperature Fwd,TemperatureSensor,Temperature sensor,parameters.temperature,parameters › temperature,parameters,,parameter:temperature,false,coolingTemperature,,,
thrusters,temperature-sensors,1038-02,Temperature Fwd,TemperatureSensor,Temperature sensor,sensors.measurement,sensors › measurement,sensors,,sensor:flow;sensor:temperature,false,thrustersTemperatureFwd,,,
thrusters,temperature-sensors,1038-02,Temperature Fwd,TemperatureSensor,Temperature sensor,sensors.actuator,sensors › actuator,sensors,,sensor:valve,false,,,,
thrusters,temperature-sensors,1038-28,Temperature Supply,TemperatureSensor,Temperature sensor,source,Source,source,,sensor:temperature,true,thrustersTemperatureSupply,,,
thrusters,temperature-sensors,1038-28,Temperature Supply,TemperatureSensor,Temperature sensor,custom.controller,Custom › controller,custom,,,false,,,,
thrusters,temperature-sensors,1038-28,Temperature Supply,TemperatureSensor,Temperature sensor,controllerState.controller,Controller › controller,controllerState,,pidController,false,,,,
thrusters,temperature-sensors,1038-28,Temperature Supply,TemperatureSensor,Temperature sensor,controls.pump,controls › pump,controls,,control:pump,false,thrustersPump2,,,
thrusters,temperature-sensors,1038-28,Temperature Supply,TemperatureSensor,Temperature sensor,parameters.temperature,parameters › temperature,parameters,,parameter:temperature,false,thrusters:maximumSupplyTemperature,,,
thrusters,temperature-sensors,1038-28,Temperature Supply,TemperatureSensor,Temperature sensor,sensors.measurement,sensors › measurement,sensors,,sensor:flow;sensor:temperature,false,thrustersTemperatureSupply,,,
thrusters,temperature-sensors,1038-28,Temperature Supply,TemperatureSensor,Temperature sensor,sensors.actuator,sensors › actuator,sensors,,sensor:valve,false,,,,
thrusters,temperature-sensors,1038-30,Temperature Recovery Mix,TemperatureSensor,Temperature sensor,source,Source,source,,sensor:temperature,true,thrustersTemperatureRecoveryMix,,,
thrusters,temperature-sensors,1038-30,Temperature Recovery Mix,TemperatureSensor,Temperature sensor,custom.controller,Custom › controller,custom,,,false,,,,
thrusters,temperature-sensors,1038-30,Temperature Recovery Mix,TemperatureSensor,Temperature sensor,controllerState.controller,Controller › controller,controllerState,,pidController,false,,,,
thrusters,temperature-sensors,1038-30,Temperature Recovery Mix,TemperatureSensor,Temperature sensor,controls.pump,controls › pump,controls,,control:pump,false,thrustersPump1,,,
thrusters,temperature-sensors,1038-30,Temperature Recovery Mix,TemperatureSensor,Temperature sensor,parameters.temperature,parameters › temperature,parameters,,parameter:temperature,false,thrusters:recoveryTemperature,,,
thrusters,temperature-sensors,1038-30,Temperature Recovery Mix,TemperatureSensor,Temperature sensor,sensors.measurement,sensors › measurement,sensors,,sensor:flow;sensor:temperature,false,thrustersTemperatureRecoveryMix,,,
thrusters,temperature-sensors,1038-30,Temperature Recovery Mix,TemperatureSensor,Temperature sensor,sensors.actuator,sensors › actuator,sensors,,sensor:valve,false,,,,
